doc,score,word,importance
57,-0.04300002865150949,Tr,0.04300002865150949
57,0.042546265537366595,Petitioner,0.042546265537366595
57,0.03174638337522696,petitioner,0.03174638337522696
57,0.02920088382766396,Brief,0.02920088382766396
57,-0.02659581971741422,arbitration,0.02659581971741422
57,-0.009619975870478765,1204,0.009619975870478765
57,-0.004390040605849429,proceed,0.004390040605849429
57,-0.0038748288254219256,litigation,0.0038748288254219256
58,-0.2302534331222174,Respondent,0.2302534331222174
58,-0.18947205419311666,remand,0.18947205419311666
58,-0.06746255144572619,respondent,0.06746255144572619
58,0.03380243036452292,added,0.03380243036452292
58,0.03185358419835332,risk,0.03185358419835332
58,0.03127379437109256,petitioners,0.03127379437109256
58,0.02566355737116776,petitioner,0.02566355737116776
58,0.02159773902585103,unwarranted,0.02159773902585103
58,0.02105622118729504,appearing,0.02105622118729504
58,0.01700144080497519,Moreover,0.01700144080497519
59,-0.15836320573009963,remanded,0.15836320573009963
59,-0.11691568552535538,Respondents,0.11691568552535538
59,-0.08011413102844296,respondents,0.08011413102844296
59,0.06040628589172179,Petitioners,0.06040628589172179
59,0.037864576104630406,petitioners,0.037864576104630406
59,-0.03303742597971724,religious,0.03303742597971724
59,0.02316832815228748,503,0.02316832815228748
59,0.020163980387882145,Brief,0.020163980387882145
59,-0.01810679863580002,responded,0.01810679863580002
59,0.010058610333814855,made,0.010058610333814855
60,-0.10923442173160941,remand,0.10923442173160941
60,-0.10054285365928364,remanded,0.10054285365928364
60,-0.07441209262807395,Respondents,0.07441209262807395
60,0.04590749275208267,Petitioner,0.04590749275208267
60,-0.03049653388515228,respondents,0.03049653388515228
60,0.02422140427658576,risk,0.02422140427658576
60,0.015721404355916232,252,0.015721404355916232
60,-0.013881954802885607,proceedings,0.013881954802885607
60,0.006068153336431312,overnment,0.006068153336431312
60,-0.0024759275014462462,551,0.0024759275014462462
61,-0.6321746451113935,remand,0.6321746451113935
61,0.10473774680172074,limiting,0.10473774680172074
61,0.10348840414775554,petitioners,0.10348840414775554
61,-0.05511837647193623,proceedings,0.05511837647193623
61,0.03421881390568474,among,0.03421881390568474
61,0.0329998359389909,fails,0.0329998359389909
61,0.03275055164086182,unless,0.03275055164086182
61,-0.031647998377398304,ways,0.031647998377398304
61,0.028199680436151325,petitioner,0.028199680436151325
61,-0.020522532781386077,Counsel,0.020522532781386077
62,0.25056483871211627,Petitioner,0.25056483871211627
62,0.20924255583766999,limited,0.20924255583766999
62,0.12948844445770627,petitioner,0.12948844445770627
62,0.06515660671020218,merely,0.06515660671020218
62,0.05820113351696848,Brief,0.05820113351696848
62,0.05639365437771993,responded,0.05639365437771993
62,0.053724334127182985,relatively,0.053724334127182985
62,-0.04836593088035603,way,0.04836593088035603
62,-0.038242520626202654,Although,0.038242520626202654
62,-0.037011036165872487,counsel,0.037011036165872487
63,-0.35403080430538825,Respondents,0.35403080430538825
63,0.16197999310123048,Petitioners,0.16197999310123048
63,-0.14684107134685365,Respondent,0.14684107134685365
63,0.1316311126994459,Brief,0.1316311126994459
63,-0.11236985595375479,8,0.11236985595375479
63,-0.061141205219849296,Although,0.061141205219849296
63,0.0574476320811084,petitioners,0.0574476320811084
63,-0.026114453013504502,proceeding,0.026114453013504502
63,-0.025117662296892083,respond,0.025117662296892083
63,-0.010463673218617029,separate,0.010463673218617029
64,-0.18479080857981497,responding,0.18479080857981497
64,-0.04626191976794787,F,0.04626191976794787
64,0.037826239242288257,limitation,0.037826239242288257
64,0.03731696024786596,limit,0.03731696024786596
64,0.03382463859859547,Neither,0.03382463859859547
64,-0.015037289475433918,although,0.015037289475433918
64,-0.012855017538279778,jurisdiction,0.012855017538279778
64,-0.012144046116865205,Members,0.012144046116865205
64,-0.009877075181111484,consistent,0.009877075181111484
64,-0.008637576817867872,open,0.008637576817867872
65,-0.635280524965323,remanded,0.635280524965323
65,0.07974093444035932,petitioners,0.07974093444035932
65,0.07602245837099306,petitioner,0.07602245837099306
65,0.06140049230941973,Banks,0.06140049230941973
65,-0.05853007657192813,respondent,0.05853007657192813
65,-0.03528446496913889,respond,0.03528446496913889
65,-0.03369983831422659,responding,0.03369983831422659
65,-0.024765427526524917,consistent,0.024765427526524917
65,-0.015777361383397564,proceeding,0.015777361383397564
65,-0.0011537152364741686,extent,0.0011537152364741686
66,-0.38945810457086905,remanded,0.38945810457086905
66,0.2198463661165002,Petitioner,0.2198463661165002
66,-0.09617147850299007,Respondents,0.09617147850299007
66,-0.0898857080192705,respondents,0.0898857080192705
66,0.0760353086774523,17,0.0760353086774523
66,0.0684256340567818,Brief,0.0684256340567818
66,0.06050248072327347,petitioner,0.06050248072327347
66,-0.03783625743480672,48,0.03783625743480672
66,-0.020653743368214458,Tr,0.020653743368214458
66,-0.017940206347946925,20,0.017940206347946925
67,0.07886296625785345,petitioner,0.07886296625785345
67,-0.07363834380239795,F,0.07363834380239795
67,-0.05922286332049718,Appeals,0.05922286332049718
67,-0.058594376229957196,Court,0.058594376229957196
67,-0.05461997832554793,consistent,0.05461997832554793
67,-0.038232623742365204,way,0.038232623742365204
67,-0.03575557513298981,prevented,0.03575557513298981
67,0.02251823197690404,Petitioner,0.02251823197690404
67,0.015904530213777142,fail,0.015904530213777142
67,0.015050433009222316,neither,0.015050433009222316
68,-0.17615679653483113,Respondents,0.17615679653483113
68,-0.16372877785841056,remanded,0.16372877785841056
68,0.052791908939295,Petitioner,0.052791908939295
68,0.045126641390580674,limit,0.045126641390580674
68,-0.03714444875967981,Tr,0.03714444875967981
68,0.02652342386524037,seeking,0.02652342386524037
68,-0.011931398548012605,proceedings,0.011931398548012605
68,-0.00776055942593468,Mead,0.00776055942593468
68,-0.007746867029484935,confusion,0.007746867029484935
68,-0.007598277320058492,respondents,0.007598277320058492
69,-0.1229251323705286,remanded,0.1229251323705286
69,-0.1187421052674228,remand,0.1187421052674228
69,0.09453731969971986,Petitioners,0.09453731969971986
69,-0.08917348641325291,Respondent,0.08917348641325291
69,-0.04223087075254374,respondent,0.04223087075254374
69,0.02871627753543123,Brief,0.02871627753543123
69,0.028166513144509176,19,0.028166513144509176
69,0.026849669177277737,petitioners,0.026849669177277737
69,0.014420362391361196,fair,0.014420362391361196
69,-0.009703942886999497,876,0.009703942886999497
70,-0.4515238109269463,Respondent,0.4515238109269463
70,0.4368522075602571,Petitioner,0.4368522075602571
70,0.20798167266913953,Brief,0.20798167266913953
70,0.09603070765286356,limiting,0.09603070765286356
70,0.06914587486241015,considering,0.06914587486241015
70,0.06690370919652133,fees,0.06690370919652133
70,0.05124360466976679,merely,0.05124360466976679
70,0.050714954622506976,p,0.050714954622506976
70,0.04814511723614917,follow,0.04814511723614917
70,-0.01777746540043937,e,0.01777746540043937
71,-0.05152120777903278,Respondent,0.05152120777903278
71,-0.049583092223307805,remand,0.049583092223307805
71,-0.048644327173167724,remanded,0.048644327173167724
71,-0.021876569545733318,proceed,0.021876569545733318
71,-0.02038379849413968,proceedings,0.02038379849413968
71,0.017429256189892668,petitioners,0.017429256189892668
71,-0.008820559516503415,consistent,0.008820559516503415
71,-0.007654055451277673,although,0.007654055451277673
71,-0.007281543732722765,doctrine,0.007281543732722765
71,-0.0030014828542411433,avoid,0.0030014828542411433
72,-0.337153403160347,remanded,0.337153403160347
72,-0.14894542475424427,Respondents,0.14894542475424427
72,-0.06301148847980294,Tr,0.06301148847980294
72,0.058901833020142756,petitioners,0.058901833020142756
72,-0.049202777485820505,proceedings,0.049202777485820505
72,0.045477731541035564,petitioner,0.045477731541035564
72,0.03374538696389853,among,0.03374538696389853
72,0.03369596940358469,contrary,0.03369596940358469
72,-0.007215409441780432,8,0.007215409441780432
72,0.0044842829064326,Appeals,0.0044842829064326
73,-0.19795193474392972,remand,0.19795193474392972
73,-0.19732445487258682,remanded,0.19732445487258682
73,0.07651054460925313,petitioner,0.07651054460925313
73,-0.028423257076520454,proceedings,0.028423257076520454
73,0.02077146036765221,post,0.02077146036765221
73,0.015990286441200607,limit,0.015990286441200607
73,-0.013647635401934541,were,0.013647635401934541
73,0.012095863486875249,personal,0.012095863486875249
73,0.009063877043719613,appears,0.009063877043719613
73,0.006756161872391958,wake,0.006756161872391958
74,-0.08591467502822497,remanded,0.08591467502822497
74,-0.07176329648813172,Respondent,0.07176329648813172
74,0.044149796773956744,petitioner,0.044149796773956744
74,-0.027586706840302164,respondent,0.027586706840302164
74,0.0264040214875928,limited,0.0264040214875928
74,-0.020788007348066764,respond,0.020788007348066764
74,-0.015782831963197855,way,0.015782831963197855
74,0.013128789040938105,whether,0.013128789040938105
74,0.011960269319697686,validity,0.011960269319697686
74,-0.007225065895904474,18,0.007225065895904474
75,-0.26706245976890225,Respondents,0.26706245976890225
75,-0.1743930857411071,respondent,0.1743930857411071
75,0.05475948646536144,limiting,0.05475948646536144
75,0.04436392507005982,VII,0.04436392507005982
75,0.041924818711573435,among,0.041924818711573435
75,0.033338011799718556,Id,0.033338011799718556
75,-0.01393863532810462,respondents,0.01393863532810462
75,0.006111527631883723,replacing,0.006111527631883723
75,-0.0049814891999658325,without,0.0049814891999658325
75,-0.004683705481455531,way,0.004683705481455531
76,-0.0287944967823307,Respondent,0.0287944967823307
76,-0.011928518616656109,responded,0.011928518616656109
76,-0.011607159002943053,respondent,0.011607159002943053
76,0.009168683698077619,failed,0.009168683698077619
76,-0.008705601128664402,F,0.008705601128664402
76,0.006364876855976729,unless,0.006364876855976729
76,-0.005159601676548321,counsel,0.005159601676548321
76,0.004791462092879353,either,0.004791462092879353
76,-0.004640967784946319,person,0.004640967784946319
76,-0.004248354055545029,although,0.004248354055545029
77,-0.04095861339379895,Respondents,0.04095861339379895
77,-0.03245367807535198,respond,0.03245367807535198
77,0.018712554648842927,petitioner,0.018712554648842927
77,-0.01591760432791384,proceedings,0.01591760432791384
77,0.015495043740965327,Petitioner,0.015495043740965327
77,-0.013460742618260902,responding,0.013460742618260902
77,-0.009768677484155759,Tr,0.009768677484155759
77,0.008616088144912494,costs,0.008616088144912494
77,-0.00827762851532007,respondent,0.00827762851532007
77,-0.008200582658771174,Respondent,0.008200582658771174
78,-0.37738774548892795,remanded,0.37738774548892795
78,0.06738016428223656,Petitioner,0.06738016428223656
78,0.05615169456712666,less,0.05615169456712666
78,0.055284849683928335,petitioner,0.055284849683928335
78,-0.04698738196828353,F,0.04698738196828353
78,-0.04531688485254957,Although,0.04531688485254957
78,-0.033284916427692254,Appeals,0.033284916427692254
78,0.03205029041947819,unless,0.03205029041947819
78,-0.03130457533756585,consistent,0.03130457533756585
78,-0.02565490729138044,Court,0.02565490729138044
79,-0.053825854835219435,Respondent,0.053825854835219435
79,-0.050693663525319725,remand,0.050693663525319725
79,-0.05029468506923061,remanded,0.05029468506923061
79,-0.043342306846271175,respondent,0.043342306846271175
79,-0.026078050764894632,proceedings,0.026078050764894632
79,0.02431963073977113,limited,0.02431963073977113
79,0.021688018895725098,petitioner,0.021688018895725098
79,0.014803361633196208,Petitioner,0.014803361633196208
79,0.01331554310254937,Ed,0.01331554310254937
79,0.011902918986118165,direction,0.011902918986118165
80,-0.06629534424802086,respondent,0.06629534424802086
80,-0.03948869813741325,remanded,0.03948869813741325
80,-0.03680723208225313,remand,0.03680723208225313
80,-0.030190395512568174,proceeded,0.030190395512568174
80,0.030150661184092986,petitioner,0.030150661184092986
80,0.0284201870729159,Petitioner,0.0284201870729159
80,-0.026337972585929407,proceed,0.026337972585929407
80,0.02481091340562882,added,0.02481091340562882
80,-0.015206046486285917,Respondent,0.015206046486285917
80,-0.006550819357727948,Circuit,0.006550819357727948
81,-0.14284143085187964,remanded,0.14284143085187964
81,-0.13988812596238212,Respondent,0.13988812596238212
81,0.05532023872347371,Limiting,0.05532023872347371
81,0.028521114858965337,concluded,0.028521114858965337
81,0.022476188478000075,cumulative,0.022476188478000075
81,-0.014023448350092301,Tr,0.014023448350092301
81,-0.004477581676484551,proceeding,0.004477581676484551
81,-0.0028962557531209744,466,0.0028962557531209744
81,0.00018724664536358862,too,0.00018724664536358862
81,5.271851969662618e-05,prejudice,5.271851969662618e-05
82,-0.3222215719343903,remand,0.3222215719343903
82,0.04595788217013635,mere,0.04595788217013635
82,0.04356306196526146,a,0.04356306196526146
82,0.04255828812108715,underlying,0.04255828812108715
82,0.042144384056479446,among,0.042144384056479446
82,0.039846039112622744,failed,0.039846039112622744
82,-0.01766305615211153,F,0.01766305615211153
82,-0.013226201140352636,proceeding,0.013226201140352636
82,-0.010385101075131799,proceedings,0.010385101075131799
82,-0.00970185770726652,prevent,0.00970185770726652
83,-0.036860769404503876,remanded,0.036860769404503876
83,-0.035280970389835,remand,0.035280970389835
83,0.03249884953449849,proceedings,0.03249884953449849
83,0.0270948444239396,petitioner,0.0270948444239396
83,0.022321985524175518,considered,0.022321985524175518
83,0.01958246224094605,added,0.01958246224094605
83,-0.01366174130581705,respondents,0.01366174130581705
83,-0.009498597945482981,Tr,0.009498597945482981
83,-0.009220689805607595,respond,0.009220689805607595
83,-0.0080917504836278,38,0.0080917504836278
84,-0.1520794564393515,Respondents,0.1520794564393515
84,-0.10464601715883104,remand,0.10464601715883104
84,-0.10396155951988247,remanded,0.10396155951988247
84,0.07763365774598198,Petitioners,0.07763365774598198
84,0.037756891630874236,argued,0.037756891630874236
84,-0.03727482340982867,Tr,0.03727482340982867
84,0.030835999612623118,post,0.030835999612623118
84,-0.02224147613248158,Act,0.02224147613248158
84,-0.00946412037035114,stating,0.00946412037035114
84,-0.006416098824258142,without,0.006416098824258142
85,0.14209739298591825,Petitioners,0.14209739298591825
85,0.10670873231592981,petitioners,0.10670873231592981
85,0.050190994878866683,limits,0.050190994878866683
85,0.044020900552815635,conflict,0.044020900552815635
85,0.0429606923106577,Circuit,0.0429606923106577
85,0.041416739717156474,appeared,0.041416739717156474
85,0.016876495876814796,Administration,0.016876495876814796
85,0.00583066248291487,doctrine,0.00583066248291487
85,-0.0035532616708701856,responding,0.0035532616708701856
85,0.00012228067564417172,consistently,0.00012228067564417172
86,0.08103944192559981,Petitioners,0.08103944192559981
86,-0.06847378729423642,remanded,0.06847378729423642
86,-0.06745149590704494,remand,0.06745149590704494
86,0.03250981380160345,25,0.03250981380160345
86,-0.027440170167376467,Tr,0.027440170167376467
86,-0.026747622534537642,proceeded,0.026747622534537642
86,0.022925608992515237,Brief,0.022925608992515237
86,-0.018924781821241687,proceedings,0.018924781821241687
86,0.018899634517810675,limited,0.018899634517810675
86,-0.01428597945880609,reinstate,0.01428597945880609
87,-0.06409542896126957,Respondent,0.06409542896126957
87,-0.05853107533855049,proceedings,0.05853107533855049
87,-0.058516155261148,remand,0.058516155261148
87,-0.05544801071930624,remanded,0.05544801071930624
87,0.023524385988990173,Petitioners,0.023524385988990173
87,0.02100680661342578,Circuit,0.02100680661342578
87,0.016290163874397995,502,0.016290163874397995
87,0.015315029800252575,support,0.015315029800252575
87,0.013706170640973573,articulated,0.013706170640973573
87,-0.009500778379804209,counsel,0.009500778379804209
88,-0.06696734058678624,Respondents,0.06696734058678624
88,-0.0588709695244666,remand,0.0588709695244666
88,-0.0567684623614935,respondents,0.0567684623614935
88,-0.024577627542966583,Tr,0.024577627542966583
88,0.013830041122877687,relatively,0.013830041122877687
88,-0.010421337651520923,matters,0.010421337651520923
88,0.009793514166496795,Tenure,0.009793514166496795
88,0.00964357312323095,end,0.00964357312323095
88,0.006097512848822679,establish,0.006097512848822679
88,0.00472959240538514,maintain,0.00472959240538514
89,-0.00707706688348417,respondent,0.00707706688348417
89,-0.006883000440698062,remanded,0.006883000440698062
89,-0.006191420148806144,Respondent,0.006191420148806144
89,-0.005945268073126497,proceedings,0.005945268073126497
89,-0.0036598373136708428,Tr,0.0036598373136708428
89,0.0025335127627326808,4,0.0025335127627326808
89,-0.002228094782436892,F,0.002228094782436892
89,0.0021039883079205994,intent,0.0021039883079205994
89,-0.0007720724978743202,longstanding,0.0007720724978743202
89,-0.0004638260054644612,That,0.0004638260054644612
90,-0.0995900050496688,Respondents,0.0995900050496688
90,-0.08981093842603033,remanded,0.08981093842603033
90,-0.07499566227064966,respondents,0.07499566227064966
90,0.023832606901290077,limiting,0.023832606901290077
90,0.022867202966291054,rates,0.022867202966291054
90,0.022779553681743052,limited,0.022779553681743052
90,-0.010994994030358743,proceedings,0.010994994030358743
90,-0.00646971418153927,interfering,0.00646971418153927
90,-0.004814349623865323,separate,0.004814349623865323
90,-0.0014373350364662923,agreed,0.0014373350364662923
